Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Nigeria,NGA,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,407300000,..,880000000,..,70000000,..,..,2600000000,40000000,..
Nigeria,NGA,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,..,..,880000000,..,70000000,..,..,2600000000,40000000,..
Nigeria,NGA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.06953939931086,0.817478379341918,0.621501511444793,0.853395904308311,0.642182920249036,0.183821513697819,0.514393406557795,0.551893460909415,0.751578400627589,..
Nigeria,NGA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,275375.8,285158.7,279343.8,289538.3,293788.1,299624.6,308179.8,..,..,..
Nigeria,NGA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.7423212366467,24.6436085905522,20.1607828978707,18.1731317261725,22.3151171952196,25.7333065834233,27.3825370476083,28.2205055170115,31.407534040012,..
Nigeria,NGA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.92892932162235,9.63581160267111,9.42843732196167,8.67969778187677,8.7419934924232,9.64894748139941,11.5223586980411,12.6672651648325,14.6107029722012,..
Nigeria,NGA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,33.4362610463041,33.4362610463041,33.4362610463041,33.4362610463041,33.4362610463041,33.4362610463041,33.4362610463041,33.4362610463041,..,..
Nigeria,NGA,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,63218721730000,67152785835300,69023929943400,67931235926900,68490980336500,69799941948300,71387826674200,70014371847900,72393673443700,..
Nigeria,NGA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.6227181116144,8.78193552361452,4.55410681800406,4.65772615666869,7.80498492445019,9.79850822600435,8.35322267194456,5.07484002483035,8.55295423830806,..
Nigeria,NGA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.707231138877851,0.706958402345768,0.606650567592808,0.482590199613052,0.679652469225142,0.968367262124034,0.855086670258244,0.66919749440088,1.16400248668311,..
Nigeria,NGA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,5.17026351271342,3.66067010424007,1.48831623509586,1.26938592677135,2.60955901588353,3.80342489865033,3.28781925670478,1.59190439600236,2.74097887116957,..
Nigeria,NGA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,81.5600872485545,82.4086870681145,81.8048749443136,..,..,..,..,..,..,..
Nigeria,NGA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1264.8366266331,1232.02816543491,1201.11447118204,1171.37645070402,1142.14302217773,1113.98078498072,1087.03943442627,1060.8301869838,..,..
Nigeria,NGA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,..
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,
Last Updated: 05/10/2023,,,,,,,,,,,,,
